Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
77008,-10.78425,4.617917,-6.718742,5.765538,-4.037434,-1.776304,-12.864187,0.841643,-3.009263,-5.684824,2.798816,-6.72255,-3.320742,-5.267547,0.097214,-5.43472,-9.853529,-4.150681,0.785867,0.482192,0.993346,-0.360246,-0.219103,0.072938,-0.016659,-0.562522,-0.123454,0.733403,0.1,1
168831,-10.859344,15.522727,-22.179708,10.552024,-2.342121,-3.083373,-17.694927,1.240824,-12.719081,-13.497971,4.639043,-8.817464,-1.045117,-8.461816,-2.436733,-3.682619,-8.789851,-2.188863,-1.950365,2.580848,0.330859,0.179818,0.034768,-0.321516,-0.099007,-0.181119,0.306692,0.157201,0.37,1
8502,-2.064262,0.733935,-2.53935,3.113018,-1.427753,-3.598213,-1.187918,6.518249,-1.719939,-3.307463,5.052938,-9.286396,1.59686,-7.179168,-1.097638,-4.032751,-11.468448,-4.43287,0.381976,0.51085,0.545268,0.327366,-2.441218,-0.346648,1.304963,0.432231,1.639979,0.759361,18.04,1
56258,-4.618246,6.439945,-9.204609,4.115522,-3.682183,-2.337005,-7.231957,8.427695,-3.823793,-5.137371,4.030994,-7.407333,1.890898,-7.373392,-1.507333,-8.037426,-14.244391,-6.170981,1.493551,-0.628175,4.940077,-1.572097,0.205034,0.440972,0.759163,0.774744,0.863879,0.388193,43.13,1
30512,-5.586345,1.231749,-2.448558,3.257292,-16.073568,1.696528,-3.468216,0.921749,-2.344715,-5.089964,2.051545,-4.130146,-0.27866,-2.078936,-0.166496,-6.505598,-15.642687,-7.312991,1.136062,0.467806,-0.234878,0.681815,1.743619,-0.112833,-0.312357,-0.113333,0.099763,-1.816563,1169.16,1
90777,-2.666328,5.635603,-9.004221,3.4036,-0.298237,-2.589985,-14.424189,1.194382,-3.342066,-6.713397,4.829465,-13.516398,0.28064,-8.787493,-0.051147,-10.324111,-17.343527,-5.722096,2.578051,-0.372627,2.446752,-0.556536,0.194775,0.302186,-0.025817,0.488183,0.934405,0.228209,0.75,1
53313,-13.800542,8.110968,-15.745133,9.959032,-9.19788,-1.001453,-19.573231,2.314714,-6.410453,-15.281711,8.573556,-14.810096,0.709885,-13.140602,-2.1254,-10.232297,-19.099313,-5.461676,2.654249,-0.162751,0.49275,0.278754,-0.386923,-0.527564,-0.558231,-0.041488,0.688038,-0.35419,0.64,1
80972,-3.678519,3.390029,-6.169073,2.081583,-6.252818,-0.995968,-5.424952,1.055738,-0.546992,-3.587543,3.00147,-4.68834,-1.205119,-8.471327,0.023919,-3.681154,-9.45915,-2.94998,-0.087817,-0.820413,5.785406,-0.808392,0.359654,-0.268247,0.5317,-0.234899,0.870547,0.567105,161.5,1
34413,-6.911468,3.32909,-5.419742,4.090438,-11.003129,1.868944,-17.332261,-1.611925,-3.042382,-6.184964,2.363901,-3.394,-0.190635,-3.718527,0.189997,-6.510967,-14.959963,-6.238803,0.086746,0.939035,0.886693,-0.254874,1.180351,-0.534279,-0.112845,-0.209928,0.3937,0.122309,48.87,1
17438,-0.300691,4.127719,-4.914493,5.158155,-0.426449,0.156842,-4.083163,-0.22368,-2.12488,-5.904904,6.18287,-5.835748,0.608323,-9.416526,1.519316,-4.858185,-2.622126,-1.043412,1.574258,-2.136185,1.292896,-0.457657,0.145691,-1.260085,-0.189641,-0.185914,0.660423,-0.030367,69.92,1
67017,-7.73025,1.70788,-7.261449,7.086823,-0.232646,-4.039183,-4.92482,1.947776,-3.845387,-4.892797,5.462338,-7.450039,-0.593672,-9.267279,0.590868,-5.257905,-6.205978,-1.959282,1.573719,0.564409,0.912047,0.700625,-0.43,-0.472953,0.327748,1.057685,2.760677,0.309914,9.71,1
16466,-5.187476,4.629586,-5.306187,2.545652,-2.355126,0.31446,-7.602939,-0.905841,0.982113,-3.433569,6.40781,-6.172038,0.594081,-8.349876,-2.381717,-2.891647,-5.969077,-1.700616,-0.386805,-2.650976,2.059097,-1.794234,-0.24965,-0.409995,1.699,0.851859,0.390085,1.166513,8.6,1
161761,-9.938225,10.765032,-23.335989,4.390834,-10.950995,-2.770897,-16.467455,2.42406,-6.370607,-14.036864,3.585906,-8.864613,0.444443,-7.114259,-1.316567,-9.078663,-16.989938,-6.486906,0.926441,3.00943,1.481816,-0.197607,-0.09431,0.169666,0.790698,-0.449197,0.855983,0.772945,123.21,1
127999,0.094621,0.736774,-2.332178,3.000622,-1.742096,-0.956494,-4.701387,2.142457,-1.918309,-2.496113,3.828609,-4.135048,-0.39074,-6.605905,0.481177,-8.410601,-12.277397,-3.475301,3.895205,0.249789,7.075393,0.192794,-0.538463,-0.246549,1.384373,0.575043,2.220043,0.686509,81.54,1
66886,-1.494463,5.170166,-3.748292,0.1123,-1.543287,-1.162969,-0.653791,0.295226,0.244566,-3.972342,1.362509,-0.437534,-1.378513,-5.03187,-0.275268,1.347088,5.357923,2.306897,-2.181972,-0.275169,0.404288,-0.534332,0.734755,-0.365094,0.686491,0.063478,0.714237,-0.38719,253.14,1
56258,-6.89261,9.529276,-10.420742,5.138018,-8.453857,-1.656333,-11.32214,-0.217236,-3.513258,-7.12165,4.229642,-11.106613,1.187917,-6.701871,-1.109118,-7.500046,-14.288347,-5.559734,0.798852,0.013648,0.31618,0.685403,0.107907,0.830612,-0.399,-0.42666,0.386601,0.411508,25.24,1
16636,-0.341638,3.653551,-4.46754,2.169191,-2.14182,-1.067318,-3.647792,0.922462,0.628951,-1.806314,2.845386,-2.483255,-0.623646,-3.42387,0.506621,0.878805,1.569189,1.339175,-1.714757,0.041743,0.932861,-2.092733,0.001061,-0.690812,0.689149,-0.495351,0.374503,0.348364,32.63,1
31950,-5.771403,1.554203,-7.357374,8.434727,-4.642167,-0.041611,-14.514196,-1.843268,-3.241849,-7.399619,3.859413,-7.703573,0.332778,-4.472148,0.834965,-5.264087,-12.412211,-3.572301,2.042747,1.527893,-3.13259,0.687572,-0.072175,-0.323183,-0.257642,-0.141199,0.872594,0.10984,145.15,1
154019,-12.23322,-0.79688,-4.444018,2.796708,-3.019937,-0.273695,-5.943289,0.041416,-1.616759,-7.923067,2.532491,-4.59242,-1.019474,-3.926789,0.026246,-8.524919,-7.989606,-2.733679,3.747054,1.874178,0.329816,2.130307,0.607663,0.045206,-0.904974,-0.366936,0.006264,-0.148651,47.82,1
150408,2.722171,-5.760904,1.372351,2.472454,4.100608,-0.408673,2.546264,-0.739847,0.16611,0.829133,0.113445,0.213217,1.631715,-1.00629,0.815016,1.092955,4.986871,2.42523,0.209184,0.561832,1.98479,0.47312,1.167863,0.124308,-0.936604,1.053661,1.881894,0.245424,173.63,1
72406,1.92755,0.813122,-0.542887,0.063135,1.584846,-1.764727,0.852682,0.363415,-0.153114,-1.487474,-1.155012,0.533486,0.038327,0.588993,-0.041581,1.935464,4.082614,1.241084,-1.980768,1.147187,-0.202282,0.084504,-0.473441,-0.478713,-0.002139,0.229,1.494467,-0.821116,29.22,1
172792,-3.971747,7.911762,-17.171477,5.45069,-9.896092,-1.577681,-15.785369,0.365584,-2.983217,-6.248896,3.520371,-7.862514,-1.909957,-7.480016,-0.418627,-5.647336,-10.213222,-4.593161,1.189611,1.083017,0.820761,0.038496,2.313014,0.110448,-1.63019,-0.418286,-0.263416,0.650815,4.54,1
88164,-7.815509,2.217812,-7.766582,5.243332,-1.727052,0.302456,-7.898167,-14.87643,-2.023112,-3.815828,4.141362,-4.261751,0.318194,-4.640067,0.805045,-3.43113,-2.362736,-1.400711,1.298148,0.068497,-4.122871,2.391679,0.21697,-0.258265,-0.366275,0.110233,0.628662,-0.76293,277.99,1
79955,-0.312779,2.710368,-9.840255,6.973992,-0.535572,-2.164152,-0.679964,0.855095,-2.109835,-4.596579,6.508137,-6.35434,-0.949872,-11.712945,-0.707029,-1.321583,-0.325223,0.76524,-1.719337,0.504156,0.9064,-1.134254,0.340291,0.15912,0.150085,0.261142,0.995606,0.398592,3.11,1
35311,-6.157422,6.322581,-19.835508,6.255333,-4.000361,-2.341698,-14.177963,0.578755,-6.477816,-8.881939,5.64613,-6.581185,-1.503803,-6.492178,0.449961,-6.634633,-12.371983,-5.393913,0.357868,1.074227,0.298478,0.326411,-0.025402,-0.254344,0.008378,-0.093934,1.576479,0.073898,3.38,1
12935,-26.803296,16.337544,-20.6443,10.93587,-11.315703,-1.038167,-33.195181,0.375256,-10.323359,-13.772784,6.867426,-9.113898,-0.031237,-10.556232,0.006248,-8.197198,-17.837532,-6.577978,0.680467,0.872133,0.540275,0.587243,1.198927,0.073925,0.446484,-0.229268,0.615595,0.477111,0.01,1
79020,-3.360623,2.11577,-5.148023,4.364202,-2.615011,-0.997043,-2.336795,0.016477,-2.101729,-4.272275,2.946989,-3.905699,-1.501266,-6.460202,0.307916,-2.326307,-4.68296,-0.931095,0.024464,0.109549,-0.576289,-0.061656,-0.044701,0.397375,-0.466385,-0.531545,0.122,0.439643,22.39,1
84192,-23.172283,1.150488,-5.614725,2.324437,-12.840979,-2.097596,-5.959326,1.651848,-0.142392,-0.331906,1.366893,-0.607674,1.775643,-0.550234,2.09756,-4.872765,-10.653575,-4.511066,3.576705,-7.131063,1.849126,0.424175,-1.159548,1.135492,0.296982,-0.602583,-1.518611,-0.296177,508.65,1
66518,0.217848,2.450014,-1.740951,3.007649,0.541383,-0.026362,-1.595934,-3.256028,-0.094729,-1.005008,1.329295,-3.167902,0.687058,-4.641856,-0.037188,-0.816404,-2.236185,-0.567602,1.512025,-2.805524,0.555177,-0.838025,0.279212,0.469474,0.10427,0.313284,-0.966415,0.168442,93.12,1
93930,-25.471103,8.997066,-27.794404,14.105475,-10.504065,-5.137873,-18.175743,4.120355,-14.167858,-14.414385,7.544328,-16.146894,1.365238,-12.647756,0.489399,-10.163036,-19.61997,-6.822575,2.81423,1.458418,0.19447,1.038164,0.250225,0.025902,0.095051,0.483952,-0.472549,-0.29622,51.63,1
166798,-5.282076,3.772665,-7.129759,4.153975,0.107612,-0.09922,-3.719476,-4.321974,-2.367659,-3.379944,3.133732,-5.130562,-0.63133,-6.848928,0.552393,-3.246385,-3.278888,-1.002365,0.873399,0.139278,0.519542,0.947415,1.981809,0.049585,-0.305143,0.348941,-0.173362,0.655646,0.06,1
70623,-17.923675,16.015496,-30.685474,5.253952,-7.201977,-3.153502,-28.794899,0.808282,-4.368378,-24.393146,10.74237,-16.853608,-1.593681,-13.957818,-2.68342,-10.200166,-14.052265,-3.778845,1.036058,0.553676,-0.01981,0.968406,0.279771,-0.337795,0.311582,0.001358,-0.205474,0.139589,2.44,1
62170,-6.940957,3.627965,-3.968982,4.304992,-2.505147,-1.260279,-5.168849,-0.258527,-1.012225,-2.162795,1.597199,-2.790163,-1.271728,-3.222576,0.943241,-2.697607,-5.241618,-0.700716,0.906849,0.151022,1.7454,0.048189,-0.605303,0.58618,0.413739,-0.098322,0.338803,0.343861,106.85,1
136633,-0.537542,-0.342421,-2.071951,1.138969,-0.854888,4.147508,-2.477644,-34.076606,0.054036,-1.441546,0.892784,0.466741,-0.706713,-0.175544,-0.114237,-1.433176,-1.099778,-0.56649,0.108775,-0.120087,-1.178917,1.194164,0.690085,-0.394791,0.016605,0.658932,0.337924,-0.023311,175.01,1
53681,-3.438745,1.626642,-2.193119,0.981893,-4.18105,0.41208,-2.750923,6.69106,-1.464359,-1.721343,0.005503,-0.14008,-0.477742,-0.486006,-0.189834,-1.277583,-5.013547,-2.487862,-2.128622,1.078713,8.241178,-2.091704,-0.57189,0.014654,0.950383,-0.249869,1.385148,1.018384,170.72,1
107403,-0.14697,4.970207,-8.446357,6.746971,-3.50936,-1.978209,1.163598,3.940441,-4.844523,-7.206278,10.490448,-15.453274,2.282947,-19.119033,-0.873915,-10.145207,-16.672783,-4.949175,3.115919,-0.653922,4.271888,0.32973,-0.216764,0.103641,0.394,0.736203,0.308782,0.450295,22.91,1
75783,-1.1173,0.93965,-1.289809,1.760252,-1.860865,-1.849261,-0.008305,1.591741,-0.353939,-2.530979,-0.047636,-1.611,0.786123,0.95476,0.116222,-0.810642,-1.161591,0.056294,1.002763,1.08553,-0.522174,0.700619,0.263619,0.542614,-0.046641,-0.24601,-1.420617,-0.558909,18.53,1
52237,0.403469,1.212328,0.267017,0.11356,-0.030219,-3.670066,0.390909,2.314814,0.298785,-4.482906,2.632344,-4.118039,-0.969348,-7.76671,0.816966,-2.420798,-2.471442,0.394685,1.696186,0.497508,1.140854,-1.007019,-1.023943,0.219708,0.67786,0.307515,0.876339,1.085468,0.4,1
139869,-7.98667,5.465479,-19.430119,7.835487,-2.052198,-1.70436,-8.384402,0.482414,-6.341439,-13.872093,8.942562,-13.535457,0.208779,-14.691311,-2.927124,-7.539238,-14.96766,-4.994515,0.380827,0.338268,0.174167,-0.223646,-0.054132,-0.225475,0.727127,0.012952,2.109955,0.272141,7.72,1
37249,-4.97383,0.943123,-3.963617,2.376343,-0.954917,0.660495,-4.208228,-2.757894,-1.841291,-3.782712,0.989335,-0.38035,-2.01593,0.745243,0.141395,-1.016198,-0.930001,-0.485041,0.252848,0.5785,-2.402721,0.624758,-1.075482,-0.251386,0.435276,0.605928,0.296865,-0.556136,27.57,1
77753,-3.214776,4.754948,-6.226722,2.52548,-5.04246,-0.94974,-3.020469,0.189361,-3.305211,-8.829578,3.019761,-8.263681,-1.163153,-5.301521,0.530167,-5.829285,-8.021879,-4.462569,0.646926,0.620724,-0.302773,-0.572425,-0.155076,-0.452399,0.663228,-0.370654,1.010216,0.173733,173.39,1
40511,-0.862995,0.506921,-2.246662,8.006364,0.208161,-1.342182,-2.034424,1.120941,-2.138559,-3.315114,3.564411,-4.896675,0.226889,-8.845753,-0.358175,-2.692416,-7.1071,-1.344783,-0.119515,-0.315824,-0.459548,0.095649,-0.582323,-1.088892,0.58429,-0.189389,0.491209,-0.431442,4.57,1
143306,-4.758062,-2.207464,-3.797849,3.019561,-0.469576,-1.307447,-3.77019,0.239006,-0.812518,-4.016576,4.81253,-5.409691,-0.349532,-5.380539,0.6308,-6.052889,-7.852901,-3.195684,1.996212,-0.262521,0.842663,1.782199,-0.042183,-0.568213,0.832645,0.406849,0.568926,-0.925232,272.5,1
2749,-0.223016,0.970524,-3.064575,2.227707,-0.065257,-3.623929,-2.715368,1.670804,-0.092809,-2.310686,5.417578,-6.178811,2.163676,-5.018307,1.032296,-6.592762,-6.759419,-4.447243,2.564254,-1.004035,0.939793,0.166746,-0.108772,0.270172,-0.847146,0.09719,0.784337,0.162352,1.9,1
61173,-1.075443,0.778882,-0.785422,2.406211,1.718051,-2.2427,-0.326431,1.278964,-0.166257,-0.695324,4.346293,-2.071303,1.092009,-7.373143,1.195413,-2.782168,-2.122604,-0.681042,2.120599,-1.310111,5.103204,-0.393289,-0.750221,-0.645686,0.0667,0.169147,0.005995,0.488959,20.07,1
67544,-0.043039,2.047533,-1.458522,2.738947,-0.155113,3.743401,2.108111,-3.308921,-2.392707,-2.190901,-0.594625,0.375276,-1.959291,-0.696086,-0.509916,2.953394,4.701894,1.573573,-4.29792,0.761099,-5.408875,0.342748,0.760665,-1.031912,0.053284,-0.526301,-0.305679,-0.07318,9.96,1
9766,-3.522191,0.618755,1.232054,4.178817,-0.120638,-2.207512,-4.109517,0.437815,-2.600152,-2.245027,1.926094,-5.094875,0.913583,-3.440215,0.221353,-5.741108,-12.741324,-5.672275,2.081242,0.140381,2.25453,-0.012938,-5.609644,0.480491,-1.345141,-0.329053,-2.248068,0.231099,172.3,1
138564,0.85481,0.743826,-0.283412,4.649449,3.069716,-0.850285,1.336933,-3.724508,-2.016255,-0.5112,1.998935,-3.702231,-2.079356,-4.428816,-0.821956,-0.174632,0.818042,0.6366,-1.553071,0.121331,-1.209813,0.373263,0.433068,0.057397,0.241776,0.534157,-0.806242,0.223541,3.4,1
38174,-12.714151,4.206853,-10.978882,5.654845,-14.707248,-0.207169,-2.898846,0.539895,-0.904645,-2.897663,2.674341,-4.434011,-0.56026,-4.808466,0.723131,-3.789825,-5.413079,-2.047988,1.141679,1.286658,0.287253,0.095011,0.249739,0.487576,1.552263,0.66991,-0.186506,0.689289,243.04,1
56877,-3.510682,2.579116,-5.640641,3.060506,-3.472387,-3.049404,-4.820037,3.258765,-4.287661,-6.289864,3.250818,-5.764142,0.539507,-4.726425,0.677932,-6.016613,-13.244951,-5.571407,1.141211,1.091905,0.962774,0.412952,0.007849,0.420458,0.884301,0.149605,0.447023,-0.078861,6.49,1
38346,0.769484,2.128057,-0.389885,-0.306597,0.017856,-1.062709,1.054291,0.755398,-0.201571,-0.92142,-0.045344,0.211285,0.897451,-2.751342,1.651286,0.072929,0.241234,0.570845,0.137763,0.394191,1.415042,-1.154027,-0.111269,-0.428041,0.073509,-0.381909,0.606902,0.63227,523.44,1
74530,1.605668,3.510327,-2.750206,3.388954,0.345042,-2.338331,-0.520255,1.549325,-1.045858,-3.229563,3.912477,-5.335135,1.342626,-8.530682,0.176314,-1.554754,-0.030364,0.695195,0.780805,0.390944,0.598547,0.741779,-1.006277,0.182738,-0.03568,0.600348,0.174759,1.179775,106.51,1
91625,0.247266,-0.065478,-2.464725,3.317329,1.821227,-0.109359,2.183606,-3.470033,-2.225472,-3.765159,2.171226,-6.372382,-0.651227,-5.473097,1.270189,-2.765757,-1.240555,-0.081081,1.245898,0.065041,-0.043354,0.434774,1.318918,-0.250574,-2.058643,0.081777,0.40888,-0.565335,571.71,1
42869,-11.96585,4.750217,-10.036556,4.575372,-1.592988,-3.64262,-9.672489,0.823104,-3.961877,-6.471781,4.794792,-6.308063,0.123454,-4.708609,-0.875707,-4.293322,-7.932215,-1.405366,-0.04421,0.74066,0.644878,0.667255,-0.091389,-0.101173,0.368102,-0.406313,0.422521,0.029115,2.19,1
12430,-11.695538,1.780061,-10.494937,5.936954,-12.613479,-1.021889,-9.397535,1.255117,-2.903226,-11.223446,7.225011,-14.979257,1.664288,-10.988811,-0.797895,-13.043292,-22.004556,-9.042305,3.143419,0.159281,3.546694,0.225944,0.624991,-0.31082,0.512072,0.806492,1.123506,0.160366,735.59,1
166114,-9.010998,2.982227,-16.282878,7.643993,-1.621287,-0.1905,-13.940195,-3.174834,-4.686208,-9.62627,3.691591,-5.960997,0.248625,-5.601504,-0.112572,-4.989259,-5.769474,-3.263445,0.227148,1.459686,0.619682,0.521559,0.57999,0.113651,-1.768441,0.524865,-1.169085,-0.228384,79.22,1
151663,1.602462,-0.179863,-0.715098,2.249774,3.604062,-2.396329,0.778417,0.555009,-1.261924,-2.151407,1.723887,-4.166202,-1.34325,-6.96521,0.050924,0.003602,0.563133,1.099809,-0.866621,1.276272,0.725385,-0.057915,0.060522,-0.421958,0.500466,0.563171,0.826592,1.300058,5.91,1
143271,-2.328296,2.009767,-4.667935,6.136147,-2.643099,0.048223,0.379292,0.205664,-2.63415,-4.064519,3.541664,-6.436305,-0.02347,-8.095267,-0.071951,-3.1363,-5.657846,-2.566538,-0.001438,0.120315,-0.141781,0.359976,0.102022,-0.483282,-0.945837,-0.274764,-0.506758,-0.437195,509.61,1
172792,-5.520034,7.288313,-10.336553,5.16987,-4.641096,-0.951097,-14.532749,1.624674,-3.796897,-7.058194,4.411163,-9.355977,1.289364,-11.378548,-1.424111,-11.245309,-19.653272,-6.930378,2.415048,-3.516646,6.651153,-0.178096,0.018942,0.569678,0.290484,-0.227167,-1.118068,-0.003843,6.58,1
39393,-1.175817,2.025299,-4.184156,4.261885,-1.126459,-3.88824,-2.111955,3.259835,-0.81604,-3.934164,4.55053,-7.174658,1.71136,-9.088192,1.491037,-5.739901,-8.236914,-1.582389,3.719594,0.455432,2.763996,-0.242275,-0.52717,0.151255,-0.143495,-0.170028,0.626769,0.662262,122.4,1
111752,2.476086,0.844068,-1.158127,1.727943,0.156705,0.539208,1.801839,0.100355,-1.343852,-1.103119,1.187765,-0.062489,-0.257285,-5.147788,-0.061687,-0.663712,-2.523859,0.037023,-0.506265,0.477378,1.590095,-0.316592,0.04797,-0.1449,0.484472,-0.040083,0.857471,0.449857,88.89,1
145223,-2.845373,1.33341,-4.621341,1.435997,-1.422299,1.323013,-2.479946,0.474769,0.141645,-1.763913,1.920527,-1.077178,-1.333442,-2.833501,-0.158457,-0.22389,-1.29682,0.283024,-0.831634,-1.29133,3.222767,-0.380061,0.570609,-0.952516,-0.264808,0.04211,2.79324,-0.283688,122.39,1
145545,-4.306657,9.898446,-19.013286,10.327872,-1.636843,-1.749461,-12.505652,2.200631,-7.891242,-12.997483,10.794757,-14.431888,1.803649,-18.806894,-0.073666,-5.980766,-11.790926,-2.372602,1.053234,0.260572,0.834867,0.682511,0.584186,-1.223023,0.410836,2.816246,1.418422,0.517045,0.01,1
161461,6.752721,-9.152823,3.878578,3.31768,10.822077,3.045879,6.356372,-13.737506,0.41908,3.753338,-1.113245,1.97901,-0.896404,2.402212,-0.046665,4.316322,9.015254,4.287369,-1.874554,0.346199,-1.628669,0.111916,0.284293,-0.832773,0.434169,0.725449,-0.193698,-0.023093,0.04,1
146327,-12.928437,5.641859,-11.249457,3.819246,-3.907554,1.84553,-17.042394,-56.307128,-2.135586,-5.937183,0.888719,-3.772017,-1.927332,0.530893,-1.387225,-1.732165,-3.711696,-1.008187,-0.788886,0.366523,0.401765,-0.466365,0.265187,0.42038,0.111905,-0.198786,-3.486906,0.651735,24.58,1
23306,-5.504076,5.994185,-3.137255,0.628803,-2.393077,-3.544761,-5.466079,0.851418,0.756491,-0.828276,1.343218,-3.534689,1.807173,-2.056132,-0.509499,-3.259795,-4.521135,-2.731435,-1.5963,0.29447,2.451376,-1.581605,-0.668006,-0.234981,0.746725,-0.058609,0.755218,1.187645,1.18,1
127454,-30.701161,9.762041,-32.664457,7.727656,-23.525402,-2.822568,-23.596023,4.602013,-6.645085,-21.323606,6.946199,-16.423165,-0.558956,-10.041246,-0.34802,-13.807904,-23.248293,-9.01938,4.309775,0.411625,1.137711,0.368071,0.344615,0.656427,-0.062055,0.079587,0.290032,-1.237143,216.38,1
82018,-5.453351,-0.790668,-1.292418,0.575913,-5.249447,0.729624,-2.074803,0.368379,0.523482,-0.894773,-0.197333,-0.811669,-0.815481,0.639331,-1.263348,-2.537969,-6.922803,-2.167918,0.626453,-0.410016,0.435811,0.532195,-2.036032,0.681864,0.203223,-0.177765,-0.223635,0.236987,167.57,1
67447,-10.750315,3.442207,-5.817195,4.872815,-2.30396,-2.104644,-6.291348,2.481794,-3.342164,-8.668522,4.687907,-12.469873,0.192901,-8.403346,0.143625,-9.573204,-18.554464,-6.508845,0.563976,0.282265,2.919497,0.586891,-0.560646,0.110388,1.261072,-0.631699,0.505218,0.682427,328.47,1
94962,-0.907226,1.361847,-4.794027,3.882989,-2.117981,-1.229439,-2.909797,-0.994303,0.122817,-4.016091,3.296917,-4.103414,0.433155,-5.303998,-0.611604,-2.437262,-0.842816,0.000144,-0.128128,0.367887,0.343911,0.546303,-0.149122,-0.837192,-0.082856,-0.153882,0.057488,-0.446288,94.07,1
126432,-4.802232,2.245595,-7.45495,3.76349,0.002468,-2.957494,-2.97893,0.879161,-3.592524,-5.771441,3.946014,-4.494533,-1.399836,-4.247585,-1.025353,-2.845615,-3.541525,-1.048348,-0.202876,0.183138,0.815798,0.709523,-1.859783,-0.284734,0.097537,-0.27502,0.872112,0.147776,4.6,1
71043,-2.893523,3.283133,-4.578764,5.79813,-2.497371,-2.028484,-2.949004,2.96145,-2.089098,-3.614593,4.081789,-3.707395,1.148581,-5.581885,0.187987,-1.665537,-1.046691,0.369957,0.827427,0.218836,0.481655,0.492955,-2.516302,-0.424033,0.096912,0.602513,1.771396,-1.819191,22.6,1
127334,1.930275,-0.935153,-0.120609,1.808828,-5.49432,-0.592361,1.577613,0.772661,0.694269,-0.956609,0.838347,-3.633951,0.629278,-1.138759,-1.877361,-3.83952,-9.02799,-3.289706,1.433501,0.646851,2.095656,0.335215,-0.090435,0.966501,-0.199027,0.103806,-0.361808,-0.091468,593.49,1
106108,-11.813493,7.295742,-8.965219,6.388204,-6.852396,0.826063,-16.023111,-2.533302,-4.136183,-11.664806,5.600625,-9.272766,-0.80324,-5.833585,-0.847963,-6.532835,-11.185127,-4.644169,1.635301,2.33927,0.152491,2.30896,4.363931,0.2004,-2.588771,0.179671,0.031666,0.161931,11.05,1
93402,-2.049801,0.762599,-3.647547,3.26876,-1.225813,-2.122327,-1.069212,1.927524,-3.113345,-4.952607,2.641597,-2.928918,-1.706811,-4.404692,-1.307822,-4.279772,-6.298278,-3.901538,0.962358,-0.985263,0.22817,0.471052,-0.900682,0.475639,0.219847,-0.090297,0.589554,-1.568871,107.13,1
49237,-2.652395,-0.814489,0.044551,2.747832,0.424508,-1.612189,-0.746699,0.467282,-2.016249,-4.029829,2.326379,-3.825127,-0.028165,-4.23758,0.558507,-3.101604,-4.030137,-2.48611,0.862601,1.095587,-1.533668,1.255502,-0.789754,0.295713,-0.078629,-0.068295,0.556851,0.061877,200.42,1
54215,-2.351874,0.756987,-2.97796,0.974576,0.883432,-2.711988,0.932678,0.482095,-1.474742,-2.713737,2.580259,-3.862648,0.767027,-6.321411,1.899804,-1.831287,-2.472007,0.190599,0.702291,0.147654,0.386093,-0.248942,-0.299484,-0.389044,0.809736,-0.301882,0.907625,0.149024,42.31,1
